meanRSSI,varRSSI,meanSNR,varSNR,CFO,PLR,CRC,SF,CR,meanToA,label
-126.7172,0.7423,-14.9162,1.5167,-584.5016,0.4255,1,8,5,0.0,1
-125.8905,0.2907,-4.4158,5.3108,-585.0358,0.218,12,8,5,83000.0,1
-123.7805,2.4871,-8.6949,3.0264,2792.581,0.8355,620,8,5,0.0,1
-123.4671,3.0128,-9.6344,4.5449,-503.2985,0.9382,5,8,5,0.0,1
-123.456,1.0196,-7.3283,0.8157,2744.4015,0.5653,1400,8,5,83000.0,1
-127.8181,2.3244,-4.0113,0.668,2662.1222,0.8609,5,8,5,0.0,1
-125.8594,0.7697,-12.8731,3.8118,2294.5236,0.2487,620,8,5,0.0,1
-121.1483,2.3676,-3.6792,1.4738,2488.229,0.9917,980,8,5,0.0,1
-126.0211,1.6934,-7.7523,4.8785,-555.3215,0.8114,620,8,5,0.0,1
-121.203,2.1139,-16.5164,5.9136,-547.4677,0.9112,66,8,5,83000.0,1
-127.4751,1.6983,-6.0592,3.1362,2682.3676,0.3988,12,8,5,0.0,1
-123.8874,0.327,-16.497,2.2271,2298.5677,0.6131,5,8,5,83000.0,1
-127.511,1.361,-5.9564,0.4707,-574.0789,0.267,1400,8,5,0.0,1
-123.629,1.4306,-13.7006,4.2791,-569.0028,0.9762,12,8,5,83000.0,1
-125.2474,2.083,-15.3601,0.4708,2501.9115,0.9278,5,8,5,0.0,1
-127.8788,2.8155,-7.0547,2.7998,-566.9976,0.8964,300,8,5,0.0,1
-124.8021,3.0575,-6.8978,3.9148,-693.4687,0.9945,85,8,5,0.0,1
-123.7783,0.22,-4.0544,0.6084,2302.4545,0.2485,620,8,5,0.0,1
-126.1261,0.6295,-14.0302,1.3284,2568.0498,0.5836,300,8,5,0.0,1
-124.9251,2.9253,-5.9238,4.9279,2323.5673,0.757,12,8,5,83000.0,1
-123.986,1.9364,-14.6112,2.2378,-553.6806,0.964,30,8,5,0.0,1
-127.4337,1.4521,-2.9014,2.2045,-506.8661,0.6974,0,8,5,83000.0,1
-123.2378,0.3298,-6.065,3.7128,2240.9033,0.6515,150,8,5,0.0,1
-127.841,0.5859,-10.2978,0.0256,-680.3603,0.6953,0,8,5,83000.0,1
-126.7152,2.5808,-2.1651,0.9501,-494.5296,0.3247,104,8,5,0.0,1
-121.5643,1.5647,-15.3403,0.2548,-544.1487,0.4721,30,8,5,83000.0,1
-125.1736,3.1093,-3.9856,2.573,2401.0401,0.336,1,8,5,0.0,1
-126.7296,2.0583,-5.3273,0.2846,-514.8533,0.7871,980,8,5,83000.0,1
-123.0946,3.124,-11.0581,0.3028,2743.8513,0.6325,150,8,5,0.0,1
-122.9104,0.1448,-5.878,1.2048,-719.1668,0.9694,104,8,5,0.0,1
-127.3042,1.5844,-12.7456,2.2326,2436.6256,0.2945,66,8,5,0.0,1
-127.0656,0.3276,-7.4873,3.6841,2502.464,0.2563,5,8,5,83000.0,1
-124.2117,0.8657,-6.2372,5.2239,2845.8742,0.7865,104,8,5,0.0,1
-120.7785,3.0272,-6.1705,2.6387,-601.6,0.7603,0,8,5,0.0,1
-126.171,0.6356,-13.9826,5.7325,-687.8647,0.9855,1400,8,5,0.0,1
-127.2694,0.7701,-10.682,3.5818,2144.3329,0.7045,150,8,5,0.0,1
-119.6268,3.1094,-4.2036,0.6811,2299.1732,0.4164,1,8,5,0.0,1
-126.8344,1.4148,-15.8716,0.4715,-703.1822,0.8271,980,8,5,0.0,1
-120.0142,1.1718,-6.7395,1.6452,2202.941,0.5186,85,8,5,0.0,1
-122.4994,2.6302,-0.6208,1.8499,2389.3436,0.9525,30,8,5,0.0,1
